id,audio_path,dataset,subset,instrument,instrument_id,uuid
e8fa760f-7138-5aba-f857-e3e8a4169c8f,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_e8fa760f-7138-5aba-f857-e3e8a4169c8f.wav,medley-solo-db,test,piano,4,e8fa760f-7138-5aba-f857-e3e8a4169c8f
5dba0e67-0834-53ed-f88d-a031595dbf24,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_5dba0e67-0834-53ed-f88d-a031595dbf24.wav,medley-solo-db,test,piano,4,5dba0e67-0834-53ed-f88d-a031595dbf24
349e903e-fdb5-52db-f713-ae31f9264010,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_349e903e-fdb5-52db-f713-ae31f9264010.wav,medley-solo-db,test,piano,4,349e903e-fdb5-52db-f713-ae31f9264010
125f8fa5-db24-57e8-f9ed-0fa40ef5dd47,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_125f8fa5-db24-57e8-f9ed-0fa40ef5dd47.wav,medley-solo-db,test,piano,4,125f8fa5-db24-57e8-f9ed-0fa40ef5dd47
9849f578-44b8-56d8-f73f-7e5d27e45e82,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_9849f578-44b8-56d8-f73f-7e5d27e45e82.wav,medley-solo-db,test,piano,4,9849f578-44b8-56d8-f73f-7e5d27e45e82
7cfd70bd-7709-558a-f685-1c97d5edc5dd,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_7cfd70bd-7709-558a-f685-1c97d5edc5dd.wav,medley-solo-db,test,piano,4,7cfd70bd-7709-558a-f685-1c97d5edc5dd
ad1fdd62-3ade-52b9-fafc-e634cc6b5d84,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_ad1fdd62-3ade-52b9-fafc-e634cc6b5d84.wav,medley-solo-db,test,piano,4,ad1fdd62-3ade-52b9-fafc-e634cc6b5d84
89314eae-047d-592b-fb64-d8bba32b08d4,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_89314eae-047d-592b-fb64-d8bba32b08d4.wav,medley-solo-db,test,piano,4,89314eae-047d-592b-fb64-d8bba32b08d4
4ff8f6d6-53bc-5d31-f20b-529eb63c96c2,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_4ff8f6d6-53bc-5d31-f20b-529eb63c96c2.wav,medley-solo-db,test,piano,4,4ff8f6d6-53bc-5d31-f20b-529eb63c96c2
b596ac42-0df2-5635-fca2-cf00e1dae24c,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_b596ac42-0df2-5635-fca2-cf00e1dae24c.wav,medley-solo-db,test,piano,4,b596ac42-0df2-5635-fca2-cf00e1dae24c
001ba4d6-23f8-55b0-fa27-584016b45ec6,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_001ba4d6-23f8-55b0-fa27-584016b45ec6.wav,medley-solo-db,test,piano,4,001ba4d6-23f8-55b0-fa27-584016b45ec6
fa63fbc2-bf10-5187-f8c5-7b17a6b1a40b,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_fa63fbc2-bf10-5187-f8c5-7b17a6b1a40b.wav,medley-solo-db,test,piano,4,fa63fbc2-bf10-5187-f8c5-7b17a6b1a40b
4f682e0d-9336-5240-f285-c20d8efde9a5,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_4f682e0d-9336-5240-f285-c20d8efde9a5.wav,medley-solo-db,test,piano,4,4f682e0d-9336-5240-f285-c20d8efde9a5
14d26b0b-585a-5637-ffe7-cbb94242a2ae,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_14d26b0b-585a-5637-ffe7-cbb94242a2ae.wav,medley-solo-db,test,piano,4,14d26b0b-585a-5637-ffe7-cbb94242a2ae
93ff6e1b-6988-52d7-feb4-81eab991d360,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_93ff6e1b-6988-52d7-feb4-81eab991d360.wav,medley-solo-db,test,piano,4,93ff6e1b-6988-52d7-feb4-81eab991d360
dcee2634-b04b-584c-f0e1-cf856aaf58e6,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_dcee2634-b04b-584c-f0e1-cf856aaf58e6.wav,medley-solo-db,test,piano,4,dcee2634-b04b-584c-f0e1-cf856aaf58e6
b3fbdadb-1727-5292-f18e-f0117cc65677,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_b3fbdadb-1727-5292-f18e-f0117cc65677.wav,medley-solo-db,test,piano,4,b3fbdadb-1727-5292-f18e-f0117cc65677
3942c79f-8b02-51fa-f23b-6804f3c118a9,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_3942c79f-8b02-51fa-f23b-6804f3c118a9.wav,medley-solo-db,test,piano,4,3942c79f-8b02-51fa-f23b-6804f3c118a9
37dd3545-b54d-5533-f46e-1f909aafc768,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_37dd3545-b54d-5533-f46e-1f909aafc768.wav,medley-solo-db,test,piano,4,37dd3545-b54d-5533-f46e-1f909aafc768
8442d75d-a5f9-5948-ff2b-d6c69deffaf6,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_8442d75d-a5f9-5948-ff2b-d6c69deffaf6.wav,medley-solo-db,test,piano,4,8442d75d-a5f9-5948-ff2b-d6c69deffaf6
5f366aab-6525-5617-f3e8-d9856826af11,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_5f366aab-6525-5617-f3e8-d9856826af11.wav,medley-solo-db,test,piano,4,5f366aab-6525-5617-f3e8-d9856826af11
50ff73e7-c18f-59ec-f2fc-ab22758dfa85,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_50ff73e7-c18f-59ec-f2fc-ab22758dfa85.wav,medley-solo-db,test,piano,4,50ff73e7-c18f-59ec-f2fc-ab22758dfa85
0e1cfe7f-1555-5a6f-f556-65bb1f73fcc7,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_0e1cfe7f-1555-5a6f-f556-65bb1f73fcc7.wav,medley-solo-db,test,piano,4,0e1cfe7f-1555-5a6f-f556-65bb1f73fcc7
1ee29f46-c672-5e51-f363-765f7bc151a9,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_1ee29f46-c672-5e51-f363-765f7bc151a9.wav,medley-solo-db,test,piano,4,1ee29f46-c672-5e51-f363-765f7bc151a9
a1024542-4667-5881-f17d-68d2f1483474,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_a1024542-4667-5881-f17d-68d2f1483474.wav,medley-solo-db,test,piano,4,a1024542-4667-5881-f17d-68d2f1483474
6236dff3-5649-5aef-fd54-15a40f6a3083,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_6236dff3-5649-5aef-fd54-15a40f6a3083.wav,medley-solo-db,test,piano,4,6236dff3-5649-5aef-fd54-15a40f6a3083
81ac8617-5100-5172-ff9e-5dcb6e1fa7ca,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_81ac8617-5100-5172-ff9e-5dcb6e1fa7ca.wav,medley-solo-db,test,piano,4,81ac8617-5100-5172-ff9e-5dcb6e1fa7ca
aa1372bf-fa0d-5f8b-f10b-cf408a5a4443,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_aa1372bf-fa0d-5f8b-f10b-cf408a5a4443.wav,medley-solo-db,test,piano,4,aa1372bf-fa0d-5f8b-f10b-cf408a5a4443
cab6c260-5921-592d-fe0f-127c2cc08f1e,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_cab6c260-5921-592d-fe0f-127c2cc08f1e.wav,medley-solo-db,test,piano,4,cab6c260-5921-592d-fe0f-127c2cc08f1e
9cb9b77f-76d8-5d5b-ff40-5fac88aaeed9,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_9cb9b77f-76d8-5d5b-ff40-5fac88aaeed9.wav,medley-solo-db,test,piano,4,9cb9b77f-76d8-5d5b-ff40-5fac88aaeed9
af95b118-8d83-53c9-fee8-6e23fd1f8ef2,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_af95b118-8d83-53c9-fee8-6e23fd1f8ef2.wav,medley-solo-db,test,piano,4,af95b118-8d83-53c9-fee8-6e23fd1f8ef2
f91663d5-61be-5274-f1d3-47812c8417ba,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_f91663d5-61be-5274-f1d3-47812c8417ba.wav,medley-solo-db,test,piano,4,f91663d5-61be-5274-f1d3-47812c8417ba
ac6eee5b-ea95-5ef1-f36e-3116b56525a8,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_ac6eee5b-ea95-5ef1-f36e-3116b56525a8.wav,medley-solo-db,test,piano,4,ac6eee5b-ea95-5ef1-f36e-3116b56525a8
fa8b5f4d-074b-5e51-f5d8-6334e867a7c4,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_fa8b5f4d-074b-5e51-f5d8-6334e867a7c4.wav,medley-solo-db,test,piano,4,fa8b5f4d-074b-5e51-f5d8-6334e867a7c4
2ce8c03f-0555-5827-fa34-63ca890b7f1d,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_2ce8c03f-0555-5827-fa34-63ca890b7f1d.wav,medley-solo-db,test,piano,4,2ce8c03f-0555-5827-fa34-63ca890b7f1d
b054026e-6831-547c-fcd1-34ade8475f62,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_b054026e-6831-547c-fcd1-34ade8475f62.wav,medley-solo-db,test,piano,4,b054026e-6831-547c-fcd1-34ade8475f62
8af8635a-009c-5dbc-f677-9ea949bb92b5,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_8af8635a-009c-5dbc-f677-9ea949bb92b5.wav,medley-solo-db,test,piano,4,8af8635a-009c-5dbc-f677-9ea949bb92b5
3186b1b6-4eed-5736-f3b1-1d6b20098533,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_3186b1b6-4eed-5736-f3b1-1d6b20098533.wav,medley-solo-db,test,piano,4,3186b1b6-4eed-5736-f3b1-1d6b20098533
3ce9f749-08de-5427-f565-3c42a2b8fbd7,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_3ce9f749-08de-5427-f565-3c42a2b8fbd7.wav,medley-solo-db,test,piano,4,3ce9f749-08de-5427-f565-3c42a2b8fbd7
21059e04-bb96-5aa7-f245-423cc58ab0dd,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_21059e04-bb96-5aa7-f245-423cc58ab0dd.wav,medley-solo-db,test,piano,4,21059e04-bb96-5aa7-f245-423cc58ab0dd
e3380ca6-ff45-5da5-f9fc-62f95c11be26,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_e3380ca6-ff45-5da5-f9fc-62f95c11be26.wav,medley-solo-db,test,piano,4,e3380ca6-ff45-5da5-f9fc-62f95c11be26
f8dfb78d-ba50-52bc-f7fd-b32b844a2157,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_f8dfb78d-ba50-52bc-f7fd-b32b844a2157.wav,medley-solo-db,test,piano,4,f8dfb78d-ba50-52bc-f7fd-b32b844a2157
0f4e5019-6f5e-5971-f399-cb001dbe27e0,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_0f4e5019-6f5e-5971-f399-cb001dbe27e0.wav,medley-solo-db,test,piano,4,0f4e5019-6f5e-5971-f399-cb001dbe27e0
c761a1f5-8cff-59d7-f131-3ce792c8c01e,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_c761a1f5-8cff-59d7-f131-3ce792c8c01e.wav,medley-solo-db,test,piano,4,c761a1f5-8cff-59d7-f131-3ce792c8c01e
3d04c5f6-efb7-571c-f9ed-be5aaf45de77,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_3d04c5f6-efb7-571c-f9ed-be5aaf45de77.wav,medley-solo-db,test,piano,4,3d04c5f6-efb7-571c-f9ed-be5aaf45de77
ec0b9d6a-f6a3-5319-f418-c14834773b59,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_ec0b9d6a-f6a3-5319-f418-c14834773b59.wav,medley-solo-db,test,piano,4,ec0b9d6a-f6a3-5319-f418-c14834773b59
220a15b3-9dc5-5126-fbda-cd13f434b5e4,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_220a15b3-9dc5-5126-fbda-cd13f434b5e4.wav,medley-solo-db,test,piano,4,220a15b3-9dc5-5126-fbda-cd13f434b5e4
60e0172a-e2ba-503b-f032-8a3ce19793d3,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_60e0172a-e2ba-503b-f032-8a3ce19793d3.wav,medley-solo-db,test,piano,4,60e0172a-e2ba-503b-f032-8a3ce19793d3
d52b4c4c-2009-508f-fa0a-91e0fa7db41a,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_d52b4c4c-2009-508f-fa0a-91e0fa7db41a.wav,medley-solo-db,test,piano,4,d52b4c4c-2009-508f-fa0a-91e0fa7db41a
7c9d367a-553e-5576-f45e-17aa7136b4a1,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_7c9d367a-553e-5576-f45e-17aa7136b4a1.wav,medley-solo-db,test,piano,4,7c9d367a-553e-5576-f45e-17aa7136b4a1
143dcec3-1eeb-548e-f59c-192dc1e044f6,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_143dcec3-1eeb-548e-f59c-192dc1e044f6.wav,medley-solo-db,test,piano,4,143dcec3-1eeb-548e-f59c-192dc1e044f6
efd9449c-89f5-5786-fcc1-068b2e2dcf80,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_efd9449c-89f5-5786-fcc1-068b2e2dcf80.wav,medley-solo-db,test,piano,4,efd9449c-89f5-5786-fcc1-068b2e2dcf80
89f3f0d6-bff6-53e0-f3f9-cb51f4f39269,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_89f3f0d6-bff6-53e0-f3f9-cb51f4f39269.wav,medley-solo-db,test,piano,4,89f3f0d6-bff6-53e0-f3f9-cb51f4f39269
389b3e21-d116-5ab7-ff75-bcc37d533715,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_389b3e21-d116-5ab7-ff75-bcc37d533715.wav,medley-solo-db,test,piano,4,389b3e21-d116-5ab7-ff75-bcc37d533715
567c3031-bdfa-58f3-f435-8f43db4dc423,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_567c3031-bdfa-58f3-f435-8f43db4dc423.wav,medley-solo-db,test,piano,4,567c3031-bdfa-58f3-f435-8f43db4dc423
11d2e386-ecbc-56f6-f9f1-bbbdc5e34289,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_11d2e386-ecbc-56f6-f9f1-bbbdc5e34289.wav,medley-solo-db,test,piano,4,11d2e386-ecbc-56f6-f9f1-bbbdc5e34289
99e3440b-8654-5f90-f796-8f579272245b,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_99e3440b-8654-5f90-f796-8f579272245b.wav,medley-solo-db,test,piano,4,99e3440b-8654-5f90-f796-8f579272245b
591622cf-7698-5e1f-fa7d-641c71b51151,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_591622cf-7698-5e1f-fa7d-641c71b51151.wav,medley-solo-db,test,piano,4,591622cf-7698-5e1f-fa7d-641c71b51151
53baaa97-a59a-53bc-fbf0-4d4139162b37,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_53baaa97-a59a-53bc-fbf0-4d4139162b37.wav,medley-solo-db,test,piano,4,53baaa97-a59a-53bc-fbf0-4d4139162b37
3993c295-e66f-5ef4-f241-be76c1b96c13,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_3993c295-e66f-5ef4-f241-be76c1b96c13.wav,medley-solo-db,test,piano,4,3993c295-e66f-5ef4-f241-be76c1b96c13
490c278c-2d6f-572d-f18f-2008f33c1ea3,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_490c278c-2d6f-572d-f18f-2008f33c1ea3.wav,medley-solo-db,test,piano,4,490c278c-2d6f-572d-f18f-2008f33c1ea3
045dbed3-9809-526c-fa2d-726905a83858,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_045dbed3-9809-526c-fa2d-726905a83858.wav,medley-solo-db,test,piano,4,045dbed3-9809-526c-fa2d-726905a83858
d51d9d54-d86e-5b17-f48e-694aee612491,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_d51d9d54-d86e-5b17-f48e-694aee612491.wav,medley-solo-db,test,piano,4,d51d9d54-d86e-5b17-f48e-694aee612491
975988d7-e11f-5004-fbb2-b226105f7bcd,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_975988d7-e11f-5004-fbb2-b226105f7bcd.wav,medley-solo-db,test,piano,4,975988d7-e11f-5004-fbb2-b226105f7bcd
b508b205-93ed-5619-fc0e-d475434b6674,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_b508b205-93ed-5619-fc0e-d475434b6674.wav,medley-solo-db,test,piano,4,b508b205-93ed-5619-fc0e-d475434b6674
71406407-d72f-5e6b-f7e6-5144fa857b04,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_71406407-d72f-5e6b-f7e6-5144fa857b04.wav,medley-solo-db,test,piano,4,71406407-d72f-5e6b-f7e6-5144fa857b04
9229641d-2afb-59b5-f9b0-42ec3991e0c8,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_9229641d-2afb-59b5-f9b0-42ec3991e0c8.wav,medley-solo-db,test,piano,4,9229641d-2afb-59b5-f9b0-42ec3991e0c8
9b21cdbe-0beb-5cc8-f1d5-9de976bec469,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_9b21cdbe-0beb-5cc8-f1d5-9de976bec469.wav,medley-solo-db,test,piano,4,9b21cdbe-0beb-5cc8-f1d5-9de976bec469
454f1af9-96b8-5c3a-f757-c36c164beb6e,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_454f1af9-96b8-5c3a-f757-c36c164beb6e.wav,medley-solo-db,test,piano,4,454f1af9-96b8-5c3a-f757-c36c164beb6e
f9b713f7-c5b0-5de6-f49d-72e627a42a9c,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_f9b713f7-c5b0-5de6-f49d-72e627a42a9c.wav,medley-solo-db,test,piano,4,f9b713f7-c5b0-5de6-f49d-72e627a42a9c
c98aa2c2-fc5b-5983-fd9b-b325431e4810,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_c98aa2c2-fc5b-5983-fd9b-b325431e4810.wav,medley-solo-db,test,piano,4,c98aa2c2-fc5b-5983-fd9b-b325431e4810
fd76fd4e-7b8f-505e-f7bc-35751b90219a,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_fd76fd4e-7b8f-505e-f7bc-35751b90219a.wav,medley-solo-db,test,piano,4,fd76fd4e-7b8f-505e-f7bc-35751b90219a
c55c4189-4503-5bfb-f3fd-d48990bd98d5,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_c55c4189-4503-5bfb-f3fd-d48990bd98d5.wav,medley-solo-db,test,piano,4,c55c4189-4503-5bfb-f3fd-d48990bd98d5
f4db349f-005f-5fd5-fbc3-3bf1b00a4785,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_f4db349f-005f-5fd5-fbc3-3bf1b00a4785.wav,medley-solo-db,test,piano,4,f4db349f-005f-5fd5-fbc3-3bf1b00a4785
d083d0ff-07bc-5f03-f5e7-ce608a1fb0ee,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_d083d0ff-07bc-5f03-f5e7-ce608a1fb0ee.wav,medley-solo-db,test,piano,4,d083d0ff-07bc-5f03-f5e7-ce608a1fb0ee
7e2bbbb4-ff05-517e-fb6b-884e0ccc18a2,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_7e2bbbb4-ff05-517e-fb6b-884e0ccc18a2.wav,medley-solo-db,test,piano,4,7e2bbbb4-ff05-517e-fb6b-884e0ccc18a2
2755deb5-7876-5d70-f6db-6ef789917fb4,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_2755deb5-7876-5d70-f6db-6ef789917fb4.wav,medley-solo-db,test,piano,4,2755deb5-7876-5d70-f6db-6ef789917fb4
a6b5f4f1-3b0a-5c49-f215-aad01b0deb73,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_a6b5f4f1-3b0a-5c49-f215-aad01b0deb73.wav,medley-solo-db,test,piano,4,a6b5f4f1-3b0a-5c49-f215-aad01b0deb73
db6b1d6c-c887-5c32-f85c-47f4893b7240,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_db6b1d6c-c887-5c32-f85c-47f4893b7240.wav,medley-solo-db,test,piano,4,db6b1d6c-c887-5c32-f85c-47f4893b7240
d4cd936d-9963-5c96-f9ef-54c36bb82dfb,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_d4cd936d-9963-5c96-f9ef-54c36bb82dfb.wav,medley-solo-db,test,piano,4,d4cd936d-9963-5c96-f9ef-54c36bb82dfb
17031bf9-4c08-5cfd-f316-f49727792c34,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_17031bf9-4c08-5cfd-f316-f49727792c34.wav,medley-solo-db,test,piano,4,17031bf9-4c08-5cfd-f316-f49727792c34
015cb37b-2a78-5a9b-f842-4771458ab552,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_015cb37b-2a78-5a9b-f842-4771458ab552.wav,medley-solo-db,test,piano,4,015cb37b-2a78-5a9b-f842-4771458ab552
ee914e87-e609-557b-f959-70a2c7925d21,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_ee914e87-e609-557b-f959-70a2c7925d21.wav,medley-solo-db,test,piano,4,ee914e87-e609-557b-f959-70a2c7925d21
1224baf0-874d-52e4-f734-a49564b2f3b2,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_1224baf0-874d-52e4-f734-a49564b2f3b2.wav,medley-solo-db,test,piano,4,1224baf0-874d-52e4-f734-a49564b2f3b2
b993f04b-b2c8-504b-f698-0b18e3de4d37,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_b993f04b-b2c8-504b-f698-0b18e3de4d37.wav,medley-solo-db,test,piano,4,b993f04b-b2c8-504b-f698-0b18e3de4d37
1975e247-d2b2-5d0e-f2d4-180948a26b5b,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_1975e247-d2b2-5d0e-f2d4-180948a26b5b.wav,medley-solo-db,test,piano,4,1975e247-d2b2-5d0e-f2d4-180948a26b5b
c0562e0b-9ce9-5ce0-f86e-152737002f20,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_c0562e0b-9ce9-5ce0-f86e-152737002f20.wav,medley-solo-db,test,piano,4,c0562e0b-9ce9-5ce0-f86e-152737002f20
555e2b45-b9eb-5cb3-fe23-4472fd16350a,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_555e2b45-b9eb-5cb3-fe23-4472fd16350a.wav,medley-solo-db,test,piano,4,555e2b45-b9eb-5cb3-fe23-4472fd16350a
c20deedd-affb-5a40-fd77-0a194ef34205,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_c20deedd-affb-5a40-fd77-0a194ef34205.wav,medley-solo-db,test,piano,4,c20deedd-affb-5a40-fd77-0a194ef34205
089649bc-8c71-5fb8-fa32-a157f429ed64,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_089649bc-8c71-5fb8-fa32-a157f429ed64.wav,medley-solo-db,test,piano,4,089649bc-8c71-5fb8-fa32-a157f429ed64
92f33cd3-81b9-5732-f1fc-4c6dde658d9e,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_92f33cd3-81b9-5732-f1fc-4c6dde658d9e.wav,medley-solo-db,test,piano,4,92f33cd3-81b9-5732-f1fc-4c6dde658d9e
469f49ce-69ec-5aa8-ffeb-f9e92ea53ddd,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_469f49ce-69ec-5aa8-ffeb-f9e92ea53ddd.wav,medley-solo-db,test,piano,4,469f49ce-69ec-5aa8-ffeb-f9e92ea53ddd
4632fce9-90f1-5bad-f2bc-9746fe34224c,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_4632fce9-90f1-5bad-f2bc-9746fe34224c.wav,medley-solo-db,test,piano,4,4632fce9-90f1-5bad-f2bc-9746fe34224c
1cae051c-3a62-5f4d-f9da-f9e1575699d4,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_1cae051c-3a62-5f4d-f9da-f9e1575699d4.wav,medley-solo-db,test,piano,4,1cae051c-3a62-5f4d-f9da-f9e1575699d4
f565a302-b866-5774-fa99-6f56ada93fb5,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_f565a302-b866-5774-fa99-6f56ada93fb5.wav,medley-solo-db,test,piano,4,f565a302-b866-5774-fa99-6f56ada93fb5
4aef9276-62b2-57fa-fc89-8def98247fe3,D:\Codes\tokenizer-evaluation\data\medley-solos-db\audio\Medley-solos-DB_test-4_4aef9276-62b2-57fa-fc89-8def98247fe3.wav,medley-solo-db,test,piano,4,4aef9276-62b2-57fa-fc89-8def98247fe3
