id,note_str,audio_path,instrument,instrument_str,instrument_family,instrument_family_str,instrument_source,instrument_source_str,pitch,velocity,sample_rate,qualities_str
bass_synthetic_034-087-127,bass_synthetic_034-087-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_034-087-127.wav,420,bass_synthetic_034,0,bass,2,synthetic,87,127,16000,bright|distortion|tempo-synced
guitar_electronic_028-082-050,guitar_electronic_028-082-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_electronic_028-082-050.wav,510,guitar_electronic_028,3,guitar,1,electronic,82,50,16000,
brass_acoustic_046-093-050,brass_acoustic_046-093-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-093-050.wav,414,brass_acoustic_046,1,brass,0,acoustic,93,50,16000,long_release
mallet_acoustic_062-092-100,mallet_acoustic_062-092-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-092-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,92,100,16000,multiphonic
vocal_synthetic_003-101-025,vocal_synthetic_003-101-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-101-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,101,25,16000,bright|distortion|long_release|nonlinear_env
vocal_synthetic_003-042-050,vocal_synthetic_003-042-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-042-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,42,50,16000,distortion|long_release|nonlinear_env
keyboard_electronic_078-044-100,keyboard_electronic_078-044-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-044-100.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,44,100,16000,bright
guitar_acoustic_010-098-050,guitar_acoustic_010-098-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-098-050.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,98,50,16000,
keyboard_electronic_069-059-127,keyboard_electronic_069-059-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_069-059-127.wav,805,keyboard_electronic_069,4,keyboard,1,electronic,59,127,16000,distortion
brass_acoustic_006-025-025,brass_acoustic_006-025-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-025-025.wav,43,brass_acoustic_006,1,brass,0,acoustic,25,25,16000,reverb
vocal_synthetic_003-087-127,vocal_synthetic_003-087-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-087-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,87,127,16000,bright|distortion|long_release|nonlinear_env
flute_synthetic_000-060-025,flute_synthetic_000-060-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-060-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,60,25,16000,distortion
string_acoustic_080-027-050,string_acoustic_080-027-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_080-027-050.wav,675,string_acoustic_080,8,string,0,acoustic,27,50,16000,long_release|reverb
vocal_synthetic_003-050-025,vocal_synthetic_003-050-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-050-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,50,25,16000,distortion|long_release|nonlinear_env
reed_acoustic_018-076-127,reed_acoustic_018-076-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-076-127.wav,183,reed_acoustic_018,7,reed,0,acoustic,76,127,16000,
reed_acoustic_023-088-127,reed_acoustic_023-088-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-088-127.wav,224,reed_acoustic_023,7,reed,0,acoustic,88,127,16000,fast_decay|multiphonic|nonlinear_env
organ_electronic_057-064-050,organ_electronic_057-064-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-064-050.wav,701,organ_electronic_057,6,organ,1,electronic,64,50,16000,
keyboard_electronic_078-049-100,keyboard_electronic_078-049-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_078-049-100.wav,838,keyboard_electronic_078,4,keyboard,1,electronic,49,100,16000,bright
flute_synthetic_000-072-050,flute_synthetic_000-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-072-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,72,50,16000,distortion
brass_acoustic_046-059-075,brass_acoustic_046-059-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-059-075.wav,414,brass_acoustic_046,1,brass,0,acoustic,59,75,16000,bright
brass_acoustic_016-055-050,brass_acoustic_016-055-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_016-055-050.wav,128,brass_acoustic_016,1,brass,0,acoustic,55,50,16000,
mallet_acoustic_056-050-100,mallet_acoustic_056-050-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-050-100.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,50,100,16000,bright|fast_decay|percussive
string_acoustic_057-067-100,string_acoustic_057-067-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-067-100.wav,450,string_acoustic_057,8,string,0,acoustic,67,100,16000,bright|nonlinear_env|reverb
reed_acoustic_018-080-127,reed_acoustic_018-080-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_018-080-127.wav,183,reed_acoustic_018,7,reed,0,acoustic,80,127,16000,
keyboard_electronic_003-074-127,keyboard_electronic_003-074-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-074-127.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,74,127,16000,
mallet_acoustic_056-104-127,mallet_acoustic_056-104-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-104-127.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,104,127,16000,bright
string_acoustic_014-036-100,string_acoustic_014-036-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-036-100.wav,100,string_acoustic_014,8,string,0,acoustic,36,100,16000,dark|reverb
vocal_synthetic_003-082-075,vocal_synthetic_003-082-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-082-075.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,82,75,16000,bright|distortion|long_release|nonlinear_env
organ_electronic_028-069-050,organ_electronic_028-069-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-069-050.wav,440,organ_electronic_028,6,organ,1,electronic,69,50,16000,dark
vocal_synthetic_003-063-025,vocal_synthetic_003-063-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-063-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,63,25,16000,bright|distortion|long_release|nonlinear_env
mallet_acoustic_062-044-127,mallet_acoustic_062-044-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-044-127.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,44,127,16000,dark|long_release|multiphonic
brass_acoustic_015-045-100,brass_acoustic_015-045-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-045-100.wav,121,brass_acoustic_015,1,brass,0,acoustic,45,100,16000,reverb
string_acoustic_012-049-025,string_acoustic_012-049-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-049-025.wav,97,string_acoustic_012,8,string,0,acoustic,49,25,16000,long_release|reverb
brass_acoustic_015-042-127,brass_acoustic_015-042-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-042-127.wav,121,brass_acoustic_015,1,brass,0,acoustic,42,127,16000,reverb
reed_acoustic_023-032-025,reed_acoustic_023-032-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_023-032-025.wav,224,reed_acoustic_023,7,reed,0,acoustic,32,25,16000,bright|fast_decay|multiphonic|nonlinear_env
organ_electronic_104-056-075,organ_electronic_104-056-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_104-056-075.wav,921,organ_electronic_104,6,organ,1,electronic,56,75,16000,
string_acoustic_014-037-100,string_acoustic_014-037-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-037-100.wav,100,string_acoustic_014,8,string,0,acoustic,37,100,16000,dark|reverb
bass_synthetic_009-047-100,bass_synthetic_009-047-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-047-100.wav,150,bass_synthetic_009,0,bass,2,synthetic,47,100,16000,bright|distortion|long_release
bass_synthetic_135-087-127,bass_synthetic_135-087-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_135-087-127.wav,927,bass_synthetic_135,0,bass,2,synthetic,87,127,16000,distortion
bass_synthetic_009-018-075,bass_synthetic_009-018-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-018-075.wav,150,bass_synthetic_009,0,bass,2,synthetic,18,75,16000,bright|distortion|long_release
guitar_acoustic_010-107-100,guitar_acoustic_010-107-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-107-100.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,107,100,16000,bright|fast_decay
brass_acoustic_016-069-100,brass_acoustic_016-069-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_016-069-100.wav,128,brass_acoustic_016,1,brass,0,acoustic,69,100,16000,bright
mallet_acoustic_047-081-050,mallet_acoustic_047-081-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-081-050.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,81,50,16000,fast_decay|percussive|reverb
organ_electronic_104-044-100,organ_electronic_104-044-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_104-044-100.wav,921,organ_electronic_104,6,organ,1,electronic,44,100,16000,
guitar_acoustic_010-097-050,guitar_acoustic_010-097-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-097-050.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,97,50,16000,
brass_acoustic_059-064-100,brass_acoustic_059-064-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_059-064-100.wav,572,brass_acoustic_059,1,brass,0,acoustic,64,100,16000,reverb
keyboard_electronic_002-105-100,keyboard_electronic_002-105-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_002-105-100.wav,50,keyboard_electronic_002,4,keyboard,1,electronic,105,100,16000,bright|fast_decay|percussive
keyboard_synthetic_000-052-100,keyboard_synthetic_000-052-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-052-100.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,52,100,16000,distortion|fast_decay|nonlinear_env
mallet_acoustic_062-101-025,mallet_acoustic_062-101-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-101-025.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,101,25,16000,bright|fast_decay|multiphonic|percussive
bass_synthetic_098-039-100,bass_synthetic_098-039-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_098-039-100.wav,803,bass_synthetic_098,0,bass,2,synthetic,39,100,16000,distortion
string_acoustic_014-046-050,string_acoustic_014-046-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-046-050.wav,100,string_acoustic_014,8,string,0,acoustic,46,50,16000,dark|reverb
flute_acoustic_002-091-075,flute_acoustic_002-091-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-091-075.wav,86,flute_acoustic_002,2,flute,0,acoustic,91,75,16000,long_release|reverb
keyboard_electronic_098-085-025,keyboard_electronic_098-085-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-085-025.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,85,25,16000,fast_decay
reed_acoustic_011-055-127,reed_acoustic_011-055-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-055-127.wav,104,reed_acoustic_011,7,reed,0,acoustic,55,127,16000,bright
vocal_synthetic_003-022-025,vocal_synthetic_003-022-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-022-025.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,22,25,16000,distortion|long_release|nonlinear_env
vocal_synthetic_003-100-050,vocal_synthetic_003-100-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-100-050.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,100,50,16000,bright|distortion|long_release|nonlinear_env
flute_synthetic_000-090-127,flute_synthetic_000-090-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-090-127.wav,82,flute_synthetic_000,2,flute,2,synthetic,90,127,16000,distortion
bass_synthetic_009-096-025,bass_synthetic_009-096-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-096-025.wav,150,bass_synthetic_009,0,bass,2,synthetic,96,25,16000,long_release
string_acoustic_057-065-100,string_acoustic_057-065-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-065-100.wav,450,string_acoustic_057,8,string,0,acoustic,65,100,16000,bright|nonlinear_env|reverb
flute_synthetic_000-041-075,flute_synthetic_000-041-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-041-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,41,75,16000,distortion
brass_acoustic_046-053-050,brass_acoustic_046-053-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-053-050.wav,414,brass_acoustic_046,1,brass,0,acoustic,53,50,16000,
guitar_acoustic_021-050-100,guitar_acoustic_021-050-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-050-100.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,50,100,16000,
keyboard_electronic_001-069-127,keyboard_electronic_001-069-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_001-069-127.wav,40,keyboard_electronic_001,4,keyboard,1,electronic,69,127,16000,
string_acoustic_080-041-100,string_acoustic_080-041-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_080-041-100.wav,675,string_acoustic_080,8,string,0,acoustic,41,100,16000,long_release|reverb
reed_acoustic_037-036-075,reed_acoustic_037-036-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_037-036-075.wav,387,reed_acoustic_037,7,reed,0,acoustic,36,75,16000,reverb
flute_synthetic_000-108-050,flute_synthetic_000-108-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-108-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,108,50,16000,bright|distortion
brass_acoustic_006-079-075,brass_acoustic_006-079-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-079-075.wav,43,brass_acoustic_006,1,brass,0,acoustic,79,75,16000,reverb
mallet_acoustic_047-107-100,mallet_acoustic_047-107-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-107-100.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,107,100,16000,fast_decay|percussive|reverb
brass_acoustic_059-039-050,brass_acoustic_059-039-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_059-039-050.wav,572,brass_acoustic_059,1,brass,0,acoustic,39,50,16000,reverb
organ_electronic_057-037-127,organ_electronic_057-037-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-037-127.wav,701,organ_electronic_057,6,organ,1,electronic,37,127,16000,dark
organ_electronic_113-066-100,organ_electronic_113-066-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_113-066-100.wav,958,organ_electronic_113,6,organ,1,electronic,66,100,16000,
bass_synthetic_134-080-100,bass_synthetic_134-080-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_134-080-100.wav,914,bass_synthetic_134,0,bass,2,synthetic,80,100,16000,fast_decay|percussive|reverb
vocal_synthetic_003-033-127,vocal_synthetic_003-033-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-033-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,33,127,16000,bright|distortion|long_release|nonlinear_env
guitar_acoustic_021-028-075,guitar_acoustic_021-028-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_021-028-075.wav,457,guitar_acoustic_021,3,guitar,0,acoustic,28,75,16000,
keyboard_synthetic_000-047-050,keyboard_synthetic_000-047-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-047-050.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,47,50,16000,distortion|fast_decay|nonlinear_env
bass_synthetic_068-107-100,bass_synthetic_068-107-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_068-107-100.wav,656,bass_synthetic_068,0,bass,2,synthetic,107,100,16000,bright|fast_decay|percussive
flute_synthetic_000-091-100,flute_synthetic_000-091-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-091-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,91,100,16000,distortion
flute_synthetic_000-022-100,flute_synthetic_000-022-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-022-100.wav,82,flute_synthetic_000,2,flute,2,synthetic,22,100,16000,distortion
flute_acoustic_002-106-050,flute_acoustic_002-106-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-106-050.wav,86,flute_acoustic_002,2,flute,0,acoustic,106,50,16000,bright|reverb
guitar_acoustic_010-065-100,guitar_acoustic_010-065-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_010-065-100.wav,219,guitar_acoustic_010,3,guitar,0,acoustic,65,100,16000,
mallet_acoustic_056-044-050,mallet_acoustic_056-044-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-044-050.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,44,50,16000,fast_decay|percussive
mallet_acoustic_062-093-050,mallet_acoustic_062-093-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-093-050.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,93,50,16000,fast_decay|multiphonic
string_acoustic_057-080-127,string_acoustic_057-080-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-080-127.wav,450,string_acoustic_057,8,string,0,acoustic,80,127,16000,bright|nonlinear_env|reverb
keyboard_electronic_003-056-127,keyboard_electronic_003-056-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-056-127.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,56,127,16000,
bass_synthetic_009-040-050,bass_synthetic_009-040-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_009-040-050.wav,150,bass_synthetic_009,0,bass,2,synthetic,40,50,16000,bright|distortion|long_release
mallet_acoustic_062-085-100,mallet_acoustic_062-085-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_062-085-100.wav,644,mallet_acoustic_062,5,mallet,0,acoustic,85,100,16000,multiphonic
reed_acoustic_011-053-100,reed_acoustic_011-053-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-053-100.wav,104,reed_acoustic_011,7,reed,0,acoustic,53,100,16000,bright
flute_acoustic_002-103-075,flute_acoustic_002-103-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_acoustic_002-103-075.wav,86,flute_acoustic_002,2,flute,0,acoustic,103,75,16000,bright|reverb
brass_acoustic_006-067-100,brass_acoustic_006-067-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_006-067-100.wav,43,brass_acoustic_006,1,brass,0,acoustic,67,100,16000,reverb
bass_electronic_025-044-075,bass_electronic_025-044-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_electronic_025-044-075.wav,872,bass_electronic_025,0,bass,1,electronic,44,75,16000,
brass_acoustic_046-085-025,brass_acoustic_046-085-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_046-085-025.wav,414,brass_acoustic_046,1,brass,0,acoustic,85,25,16000,long_release
organ_electronic_057-024-100,organ_electronic_057-024-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_057-024-100.wav,701,organ_electronic_057,6,organ,1,electronic,24,100,16000,dark
flute_synthetic_000-076-025,flute_synthetic_000-076-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-076-025.wav,82,flute_synthetic_000,2,flute,2,synthetic,76,25,16000,distortion
brass_acoustic_015-072-050,brass_acoustic_015-072-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_015-072-050.wav,121,brass_acoustic_015,1,brass,0,acoustic,72,50,16000,reverb
bass_synthetic_034-085-100,bass_synthetic_034-085-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_034-085-100.wav,420,bass_synthetic_034,0,bass,2,synthetic,85,100,16000,bright|distortion|tempo-synced
flute_synthetic_000-028-075,flute_synthetic_000-028-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-028-075.wav,82,flute_synthetic_000,2,flute,2,synthetic,28,75,16000,distortion
brass_acoustic_016-079-075,brass_acoustic_016-079-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/brass_acoustic_016-079-075.wav,128,brass_acoustic_016,1,brass,0,acoustic,79,75,16000,bright
keyboard_acoustic_004-102-100,keyboard_acoustic_004-102-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_acoustic_004-102-100.wav,327,keyboard_acoustic_004,4,keyboard,0,acoustic,102,100,16000,percussive|reverb
vocal_synthetic_003-094-127,vocal_synthetic_003-094-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-094-127.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,94,127,16000,bright|distortion|long_release|nonlinear_env
bass_synthetic_033-029-127,bass_synthetic_033-029-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/bass_synthetic_033-029-127.wav,417,bass_synthetic_033,0,bass,2,synthetic,29,127,16000,distortion
string_acoustic_014-039-127,string_acoustic_014-039-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_014-039-127.wav,100,string_acoustic_014,8,string,0,acoustic,39,127,16000,dark|reverb
vocal_synthetic_003-022-100,vocal_synthetic_003-022-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_synthetic_003-022-100.wav,37,vocal_synthetic_003,10,vocal,2,synthetic,22,100,16000,bright|distortion|long_release|nonlinear_env
reed_acoustic_011-036-127,reed_acoustic_011-036-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/reed_acoustic_011-036-127.wav,104,reed_acoustic_011,7,reed,0,acoustic,36,127,16000,bright
keyboard_electronic_098-082-075,keyboard_electronic_098-082-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_098-082-075.wav,905,keyboard_electronic_098,4,keyboard,1,electronic,82,75,16000,fast_decay
keyboard_electronic_003-086-100,keyboard_electronic_003-086-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_electronic_003-086-100.wav,65,keyboard_electronic_003,4,keyboard,1,electronic,86,100,16000,
flute_synthetic_000-050-050,flute_synthetic_000-050-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/flute_synthetic_000-050-050.wav,82,flute_synthetic_000,2,flute,2,synthetic,50,50,16000,distortion
keyboard_synthetic_000-098-075,keyboard_synthetic_000-098-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/keyboard_synthetic_000-098-075.wav,577,keyboard_synthetic_000,4,keyboard,2,synthetic,98,75,16000,bright|distortion|fast_decay|nonlinear_env|percussive
mallet_acoustic_047-084-100,mallet_acoustic_047-084-100,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_047-084-100.wav,488,mallet_acoustic_047,5,mallet,0,acoustic,84,100,16000,fast_decay|percussive|reverb
organ_electronic_028-040-050,organ_electronic_028-040-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/organ_electronic_028-040-050.wav,440,organ_electronic_028,6,organ,1,electronic,40,50,16000,dark
mallet_acoustic_056-080-025,mallet_acoustic_056-080-025,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/mallet_acoustic_056-080-025.wav,590,mallet_acoustic_056,5,mallet,0,acoustic,80,25,16000,fast_decay
string_acoustic_012-030-075,string_acoustic_012-030-075,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_012-030-075.wav,97,string_acoustic_012,8,string,0,acoustic,30,75,16000,long_release|reverb
guitar_acoustic_014-074-127,guitar_acoustic_014-074-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/guitar_acoustic_014-074-127.wav,263,guitar_acoustic_014,3,guitar,0,acoustic,74,127,16000,
string_acoustic_057-063-127,string_acoustic_057-063-127,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/string_acoustic_057-063-127.wav,450,string_acoustic_057,8,string,0,acoustic,63,127,16000,bright|nonlinear_env|reverb
vocal_acoustic_000-064-050,vocal_acoustic_000-064-050,/root/autodl-tmp/tokenizer-eval/data/nsynth/nsynth-test/audio/vocal_acoustic_000-064-050.wav,46,vocal_acoustic_000,10,vocal,0,acoustic,64,50,16000,reverb
